-0.452630885, UC_Davis
0.971604696, UC_Irvine
-0.525698767, UC_Riverside
-0.43731613, UCF
1.330171893, UCLA
0.509473846, ULL
0.480429569, ULM
-2.192424197, UMBC
0.00492878, UNC_Asheville
-0.919916507, UNC_Greensboro
0.94372192, UNC_Wilmington
0.465295669, UNLV
1.132219132, USC
0.277653294, UT_Arlington
-1.703975488, UT_San_Antonio
2.564002727, Utah
0.295791196, Utah_St
-1.21510821, Utah_Valley
0.071215281, UTEP
-2.192198059, UTRGV
1.914078697, VA_Commonwealth
1.417334278, Valparaiso
1.761968799, Vanderbilt
0.164504421, Vermont
3.519578672, Villanova
3.207701586, Virginia
0.799304068, Virginia_Tech
-1.417867972, VMI
-0.453009499, W_Carolina
-1.517540249, W_Illinois
-0.096714491, W_Michigan
-0.706084237, Wagner
0.504264023, Wake_Forest
1.095082868, Washington
-0.238363083, Washington_St
-0.26109101, Weber_St
2.662959226, West_Virginia
0.809290425, WI_Green_Bay
0.426567048, WI_Milwaukee
2.227181432, Wichita_St
1.045635361, William_&_Mary
0.177625125, Winthrop
2.476134895, Wisconsin
0.180288042, WKU
0.210783051, Wofford
-0.297352906, Wright_St
0.079230242, Wyoming
2.59391265, Xavier
1.436581442, Yale
-1.335696583, Youngstown_St
